-1269,-9586,-21774,-18970,"[9, 2, 6, 3]"
-1712,-10287,-6489,-30260,"[0, 1, 6, 5]"
-1736,-12254,-40106,-31506,"[8, 2, 2, 3]"
-377,-3226,-3245,-17010,"[9, 6, 1, 4]"
-657,-34204,-5895,-11833,"[4, 8, 5, 4]"
-435,-1400,-13498,-17761,"[9, 1, 4, 3]"
-1591,-12669,-7362,-7806,"[9, 2, 2, 5]"
-549,-12224,-3920,-9267,"[1, 0, 7, 6]"
-1672,-7632,-4056,-16612,"[4, 3, 2, 0]"
-1884,-28505,-20866,-33427,"[8, 8, 0, 6]"
-1739,-33924,-3111,-5666,"[3, 7, 4, 6]"
-157,-7936,-7257,-5769,"[2, 4, 3, 6]"
-1437,-46132,-2177,-2063,"[7, 7, 0, 2]"
-548,-22579,-365,-22419,"[3, 9, 5, 3]"
-894,-13118,-1189,-3776,"[6, 2, 5, 6]"
-1080,-6002,-1677,-2885,"[2, 7, 4, 1]"
-1642,-21635,-3670,-34953,"[2, 2, 2, 1]"
-695,-21417,-8955,-4554,"[7, 6, 3, 6]"
-313,-6183,-4931,-29656,"[1, 8, 3, 7]"
-2433,-5432,-1753,-10398,"[5, 4, 2, 3]"
-584,-40567,-2474,-12540,"[6, 3, 4, 7]"
-395,-21067,-1760,-18919,"[3, 5, 7, 4]"
-581,-2047,-693,-12676,"[5, 0, 5, 4]"
-358,-33365,-7773,-55248,"[1, 8, 7, 0]"
-1114,-4906,-1200,-1948,"[8, 1, 6, 4]"
-1911,-17822,-6065,-55174,"[8, 0, 4, 2]"
-1421,-12009,-1966,-6151,"[5, 7, 3, 0]"
-424,-6759,-2315,-4827,"[7, 0, 4, 0]"
-867,-15302,-1453,-3538,"[5, 3, 1, 3]"
-1362,-17470,-1960,-11559,"[2, 3, 0, 1]"
-1079,-4022,-1258,-7134,"[7, 4, 0, 4]"
-1851,-14216,-907,-10303,"[7, 8, 1, 7]"
-2184,-20679,-4240,-24841,"[1, 4, 6, 1]"
-157,-9780,-1355,-1948,"[3, 7, 5, 3]"
-1751,-16107,-2741,-42063,"[0, 0, 6, 2]"
-2116,-8418,-2485,-2536,"[3, 0, 2, 5]"
-65,-13518,-1244,-906,"[6, 6, 6, 5]"
-586,-15789,-1788,-6496,"[2, 8, 5, 0]"
-1600,-11803,-2343,-8935,"[4, 9, 0, 5]"
-778,-13458,-2010,-1058,"[1, 3, 0, 3]"
-230,-925,-104,-2027,"[9, 5, 5, 6]"
-1554,-3458,-382,-1599,"[0, 4, 7, 6]"
-75,-280,-3249,-23093,"[6, 4, 5, 6]"
-776,-16257,-5387,-22925,"[2, 0, 7, 0]"
-624,-5275,-1267,-29151,"[1, 5, 3, 7]"
-310,-2508,-1452,-4517,"[2, 1, 5, 0]"
-376,-2317,-3075,-2849,"[6, 5, 6, 1]"
-286,-1559,-650,-2211,"[3, 3, 5, 3]"
-358,-3751,-361,-2475,"[9, 6, 5, 1]"
-1364,-1639,-2635,-9346,"[8, 6, 7, 0]"
-620,-5540,-487,-1679,"[9, 2, 5, 6]"
-1792,-9935,-4407,-8422,"[8, 1, 6, 0]"
-1040,-27333,-2443,-6162,"[1, 3, 1, 2]"
-930,-8114,-3383,-6555,"[0, 1, 3, 0]"
-1013,-4695,-687,-2762,"[5, 4, 5, 1]"
-711,-7516,-297,-6412,"[6, 0, 1, 0]"
-2228,-2373,-2075,-4277,"[7, 3, 6, 4]"
-1340,-2256,-903,-2264,"[8, 9, 2, 0]"
-625,-12099,-530,-6008,"[6, 1, 0, 2]"
-629,-8001,-1741,-10360,"[3, 9, 0, 6]"
-623,-10172,-3369,-3163,"[4, 0, 3, 2]"
-72,-1952,-2280,-1046,"[6, 3, 4, 0]"
-1247,-3077,-2188,-3746,"[6, 6, 0, 1]"
-532,-4993,-1304,-3389,"[9, 8, 0, 4]"
-2159,-3386,-4387,-1820,"[3, 7, 7, 6]"
-540,-3002,-575,-968,"[6, 4, 7, 6]"
-1180,-1822,-2028,-9412,"[1, 0, 6, 3]"
-970,-6969,-711,-2238,"[6, 3, 1, 4]"
-2672,-9495,-1750,-13434,"[3, 1, 6, 2]"
-780,-3762,-1433,-4464,"[5, 4, 7, 1]"
-475,-5156,-2503,-1988,"[9, 0, 1, 0]"
-106,-1778,-1456,-2071,"[4, 1, 5, 4]"
-1030,-1970,-2297,-3653,"[9, 9, 4, 6]"
-1038,-5257,-4817,-2101,"[4, 0, 5, 2]"
-428,-7932,-285,-5116,"[1, 6, 5, 1]"
-1027,-8553,-2391,-2157,"[9, 0, 6, 1]"
