-2373,-9478,-2188,-12986,"[1, 0, 6, 7]"
-1031,-5531,-1965,-2273,"[8, 9, 2, 3]"
-1849,-13150,-776,-6592,"[5, 4, 5, 2]"
-375,-3236,-1724,-5030,"[9, 8, 5, 0]"
-924,-7849,-933,-1164,"[0, 8, 4, 3]"
-438,-24961,-6678,-6286,"[5, 5, 3, 6]"
-424,-5560,-2656,-27191,"[0, 0, 4, 2]"
-1411,-4118,-1137,-5394,"[6, 5, 6, 5]"
-679,-12920,-5501,-6589,"[9, 2, 6, 4]"
-662,-4702,-1900,-17006,"[9, 2, 3, 6]"
-442,-891,-375,-6943,"[8, 6, 3, 0]"
-610,-8279,-896,-3688,"[6, 9, 3, 0]"
-1142,-10720,-3474,-8859,"[5, 3, 2, 5]"
-427,-5917,-2195,-5109,"[3, 0, 6, 7]"
-269,-4439,-727,-4290,"[2, 9, 7, 3]"
-1053,-25121,-1509,-5430,"[0, 8, 1, 6]"
-98,-3302,-457,-2052,"[8, 8, 5, 1]"
-2708,-37626,-5655,-57514,"[6, 0, 1, 7]"
-2224,-2022,-606,-2322,"[2, 2, 6, 7]"
-908,-8050,-1046,-2320,"[2, 2, 1, 2]"
-505,-678,-182,-249,"[0, 4, 1, 3]"
-773,-6989,-3181,-8001,"[7, 3, 2, 0]"
-623,-8147,-941,-18696,"[8, 2, 6, 1]"
-334,-6759,-93,-2163,"[0, 6, 5, 7]"
-77,-351,-260,-1742,"[6, 9, 6, 5]"
-1230,-4381,-1500,-4017,"[0, 4, 7, 1]"
-349,-2690,-224,-278,"[1, 6, 5, 3]"
-336,-11720,-3450,-12360,"[2, 5, 7, 0]"
-296,-3283,-72,-348,"[5, 6, 4, 1]"
-135,-1172,-140,-80,"[6, 9, 5, 3]"
-780,-253,-1386,-995,"[0, 3, 3, 5]"
-712,-904,-501,-3105,"[9, 0, 1, 5]"
-1163,-5111,-693,-5765,"[5, 4, 7, 6]"
-491,-2096,-1057,-2642,"[7, 8, 4, 5]"
-207,-6812,-1487,-5489,"[9, 3, 4, 7]"
-192,-579,-103,-588,"[5, 4, 4, 3]"
-796,-3018,-980,-329,"[0, 1, 3, 5]"
-273,-12986,-436,-11284,"[8, 7, 3, 4]"
-487,-1584,-499,-1943,"[7, 2, 4, 0]"
-578,-5673,-1139,-1029,"[5, 7, 4, 5]"
-146,-440,-319,-533,"[8, 6, 3, 5]"
-1142,-5651,-2141,-6094,"[8, 6, 2, 1]"
-265,-6452,-759,-1606,"[1, 2, 4, 2]"
-28,-1803,-160,-2064,"[4, 6, 5, 1]"
-836,-5399,-1951,-3452,"[9, 7, 4, 6]"
-415,-3881,-313,-8939,"[2, 6, 4, 6]"
-650,-2622,-1150,-6974,"[1, 9, 2, 3]"
-1666,-2742,-1751,-2612,"[2, 3, 2, 3]"
-359,-854,-44,-844,"[7, 4, 3, 5]"
-1346,-174,-947,-1061,"[6, 9, 1, 5]"
-1636,-13497,-1953,-9562,"[9, 4, 0, 6]"
-831,-8559,-910,-10920,"[1, 4, 6, 0]"
-1377,-8177,-1855,-3029,"[7, 3, 6, 1]"
-145,-1940,-158,-3981,"[6, 4, 5, 1]"
-1715,-4118,-681,-13583,"[5, 3, 2, 6]"
-191,-3210,-1151,-1809,"[6, 0, 5, 6]"
-1967,-5661,-1865,-5891,"[2, 8, 2, 6]"
-355,-2504,-1095,-99,"[7, 7, 4, 5]"
-452,-3601,-3070,-4778,"[9, 2, 2, 6]"
-1077,-4458,-3846,-8491,"[6, 2, 0, 4]"
-2220,-3419,-4646,-8859,"[1, 4, 0, 7]"
-698,-838,-781,-8015,"[0, 2, 4, 2]"
-666,-1242,-585,-458,"[8, 2, 4, 1]"
-367,-381,-236,-834,"[5, 9, 4, 5]"
-100,-8959,-1646,-1932,"[8, 2, 0, 4]"
-437,-2161,-326,-1955,"[4, 5, 4, 3]"
-268,-11199,-345,-1535,"[5, 8, 1, 4]"
-342,-2798,-2487,-2515,"[0, 6, 6, 7]"
-929,-5348,-1444,-6913,"[1, 7, 5, 2]"
-1196,-4917,-449,-436,"[7, 1, 0, 2]"
-767,-1656,-662,-1174,"[9, 1, 2, 6]"
-275,-4027,-534,-5890,"[3, 0, 4, 6]"
-174,-3040,-73,-2662,"[6, 9, 6, 5]"
-198,-2927,-521,-1391,"[1, 7, 7, 6]"
-332,-13134,-1158,-8174,"[0, 8, 3, 7]"
-1103,-11164,-2232,-3161,"[9, 4, 2, 1]"
-1605,-2296,-2375,-863,"[5, 5, 7, 6]"
-643,-19560,-1266,-6414,"[9, 8, 7, 2]"
-755,-6686,-1671,-13534,"[5, 6, 1, 0]"
-681,-3160,-941,-212,"[4, 4, 1, 2]"
-1515,-2553,-2516,-4282,"[8, 7, 0, 5]"
-1052,-3102,-189,-468,"[3, 4, 3, 6]"
-155,-953,-598,-643,"[8, 2, 1, 5]"
-171,-7092,-1169,-1293,"[0, 8, 3, 2]"
-1253,-3170,-1080,-4489,"[4, 3, 3, 7]"
-561,-2850,-1720,-1105,"[8, 8, 0, 3]"
-1406,-2717,-684,-5235,"[1, 3, 6, 4]"
-1208,-2818,-1185,-5557,"[9, 6, 2, 6]"
-882,-4076,-1496,-2650,"[9, 6, 4, 7]"
-935,-3168,-704,-10344,"[6, 2, 5, 0]"
-2111,-5051,-1644,-5120,"[5, 5, 2, 0]"
-495,-3705,-2155,-3779,"[3, 3, 5, 2]"
-133,-3608,-493,-235,"[1, 4, 3, 6]"
-1379,-2081,-704,-2902,"[2, 4, 0, 5]"
-34,-1998,-260,-2435,"[6, 5, 3, 1]"
-999,-5496,-732,-1956,"[8, 3, 7, 1]"
-757,-3532,-1224,-1443,"[3, 8, 0, 5]"
-824,-6241,-706,-5268,"[1, 4, 2, 4]"
-166,-939,-1018,-440,"[8, 6, 0, 5]"
-63,-2547,-630,-357,"[1, 9, 6, 4]"
-79,-2122,-233,-441,"[9, 0, 4, 5]"
-93,-239,-595,-736,"[6, 9, 4, 5]"
-1136,-4297,-1529,-2014,"[7, 8, 2, 1]"
-533,-7633,-1115,-831,"[1, 9, 4, 1]"
-464,-2240,-1054,-1797,"[6, 9, 3, 6]"
-246,-11277,-146,-3215,"[7, 7, 3, 7]"
-877,-2361,-1533,-2126,"[1, 2, 2, 0]"
-412,-2065,-1635,-1141,"[7, 0, 4, 7]"
-602,-3232,-564,-1306,"[7, 4, 0, 1]"
-1988,-16648,-1579,-1539,"[9, 8, 2, 7]"
-474,-3909,-2023,-4245,"[9, 5, 7, 2]"
-635,-422,-503,-518,"[3, 4, 5, 3]"
-128,-363,-1023,-1765,"[7, 6, 5, 2]"
-1354,-7573,-2017,-4533,"[7, 3, 6, 2]"
-353,-675,-259,-718,"[2, 8, 3, 6]"
-189,-372,-332,-219,"[8, 6, 4, 5]"
-352,-2718,-1420,-452,"[4, 6, 1, 2]"
-183,-4610,-156,-6108,"[8, 6, 3, 2]"
-2067,-2677,-848,-3946,"[0, 6, 2, 4]"
-326,-3191,-222,-1683,"[8, 4, 1, 6]"
-576,-1030,-556,-1284,"[7, 6, 6, 3]"
-120,-2528,-224,-2314,"[2, 6, 4, 6]"
-958,-4181,-515,-2553,"[6, 6, 6, 4]"
-574,-1397,-1119,-1347,"[2, 1, 5, 0]"
-253,-337,-545,-4901,"[8, 9, 7, 4]"
-677,-2638,-732,-5878,"[6, 6, 2, 0]"
-61,-2898,-554,-1270,"[3, 7, 7, 5]"
-144,-1025,-154,-113,"[1, 2, 4, 1]"
-224,-4690,-1580,-37,"[5, 4, 3, 1]"
-523,-6643,-528,-479,"[6, 9, 7, 0]"
-484,-3908,-667,-1816,"[4, 9, 6, 2]"
-48,-705,-282,-1584,"[5, 7, 6, 7]"
-467,-1224,-333,-1803,"[9, 8, 3, 2]"
-424,-3027,-890,-1883,"[9, 6, 2, 6]"
-87,-1167,-152,-1749,"[2, 1, 2, 3]"
-346,-1697,-354,-1567,"[2, 9, 4, 0]"
-113,-870,-156,-752,"[9, 7, 4, 1]"
-78,-2681,-580,-2577,"[9, 7, 7, 1]"
-156,-2910,-818,-3323,"[7, 5, 1, 0]"
-179,-4432,-1016,-3175,"[2, 8, 1, 7]"
-41,-398,-117,-125,"[6, 8, 7, 6]"
-639,-4315,-1440,-921,"[8, 1, 1, 0]"
-228,-2574,-153,-955,"[0, 1, 0, 3]"
-919,-3145,-1956,-2138,"[1, 1, 1, 6]"
-268,-256,-149,-1952,"[6, 6, 5, 7]"
-512,-391,-628,-2190,"[9, 8, 4, 3]"
-806,-4431,-2725,-2195,"[9, 0, 6, 3]"
-377,-621,-327,-1672,"[5, 6, 0, 2]"
-424,-2817,-595,-1106,"[3, 2, 2, 7]"
-110,-2833,-509,-1086,"[8, 8, 3, 4]"
-370,-1946,-859,-1207,"[5, 3, 3, 5]"
-188,-698,-76,-1090,"[4, 6, 4, 3]"
-1159,-2672,-120,-953,"[6, 2, 0, 4]"
-116,-2581,-858,-1716,"[1, 1, 1, 5]"
-552,-4619,-1426,-4778,"[6, 2, 5, 0]"
-1143,-6586,-845,-4166,"[2, 2, 6, 0]"
-1393,-2213,-1383,-747,"[0, 4, 3, 2]"
-1538,-4142,-1140,-2937,"[2, 8, 0, 7]"
-1288,-2729,-690,-3304,"[3, 9, 2, 4]"
-1746,-1412,-1395,-1957,"[1, 3, 7, 0]"
-455,-1777,-315,-1543,"[7, 8, 1, 0]"
-460,-3456,-856,-1072,"[8, 1, 5, 2]"
-120,-806,-423,-76,"[3, 9, 5, 7]"
-950,-699,-451,-2296,"[4, 7, 6, 2]"
-482,-5336,-971,-3624,"[3, 8, 7, 4]"
-13,-405,-60,-78,"[2, 7, 5, 6]"
-740,-932,-1376,-1376,"[7, 6, 6, 3]"
-275,-4206,-516,-1320,"[0, 1, 6, 5]"
-813,-2417,-1894,-4189,"[8, 9, 2, 6]"
-839,-8886,-960,-888,"[1, 2, 2, 6]"
-267,-2923,-473,-204,"[4, 3, 3, 4]"
-537,-894,-220,-704,"[8, 0, 0, 1]"
-932,-3117,-1897,-2092,"[8, 1, 6, 4]"
-584,-674,-573,-440,"[8, 8, 3, 5]"
-1270,-60,-746,-194,"[7, 1, 3, 4]"
-75,-10,-43,-37,"[9, 8, 7, 6]"
-908,-3115,-1179,-1710,"[9, 0, 7, 4]"
-194,-1527,-208,-1355,"[6, 3, 2, 4]"
-553,-1182,-140,-1019,"[8, 1, 2, 4]"
-680,-213,-1027,-1447,"[6, 1, 5, 6]"
-1200,-1671,-330,-4606,"[2, 3, 2, 1]"
-1906,-3957,-979,-4335,"[4, 6, 7, 2]"
-575,-1784,-805,-822,"[3, 1, 5, 2]"
-322,-1241,-780,-455,"[7, 2, 0, 5]"
-611,-2571,-265,-2867,"[1, 8, 2, 5]"
-181,-1735,-135,-2789,"[3, 3, 3, 6]"
-108,-1784,-693,-471,"[5, 1, 5, 1]"
-283,-2498,-345,-1343,"[1, 4, 3, 1]"
-842,-1928,-157,-1246,"[0, 5, 0, 2]"
-554,-2097,-732,-2746,"[5, 4, 6, 2]"
-132,-784,-373,-386,"[8, 9, 5, 3]"
-308,-1418,-138,-955,"[5, 2, 0, 4]"
-648,-4952,-1116,-3917,"[5, 1, 7, 0]"
-931,-2504,-448,-862,"[7, 2, 3, 1]"
-520,-1230,-875,-3221,"[0, 9, 2, 5]"
-902,-2530,-892,-1195,"[1, 2, 7, 3]"
-696,-450,-142,-236,"[7, 4, 4, 1]"
-91,-1686,-321,-1714,"[0, 3, 7, 5]"
-405,-2543,-470,-596,"[0, 5, 3, 2]"
-473,-564,-215,-1917,"[1, 0, 2, 0]"
-134,-2714,-91,-570,"[3, 4, 4, 7]"
-712,-1699,-1561,-2140,"[8, 3, 7, 5]"
-188,-2143,-896,-1828,"[1, 0, 5, 7]"
-402,-2709,-78,-319,"[8, 4, 4, 0]"
-81,-1398,-84,-606,"[7, 7, 4, 0]"
-1253,-3886,-449,-1249,"[2, 4, 6, 3]"
-362,-2807,-363,-1240,"[6, 2, 3, 4]"
-46,-1804,-122,-204,"[2, 0, 4, 1]"
-295,-138,-50,-131,"[2, 1, 0, 2]"
-380,-5689,-446,-2323,"[8, 4, 0, 6]"
-702,-1615,-584,-1795,"[9, 8, 2, 6]"
-114,-753,-200,-432,"[4, 5, 3, 0]"
-1345,-4000,-306,-2863,"[6, 5, 0, 1]"
-462,-1542,-296,-3156,"[2, 9, 4, 6]"
-928,-6811,-1484,-924,"[1, 4, 7, 0]"
-29,12,-57,-18,"[2, 5, 4, 1]"
-97,-2153,-49,-272,"[4, 9, 6, 7]"
-108,-295,-357,-2084,"[2, 7, 6, 7]"
-458,-1278,-86,-134,"[7, 9, 7, 3]"
-1042,-1854,-1660,-2600,"[9, 8, 0, 6]"
-142,-3141,-269,-518,"[6, 1, 0, 3]"
-274,-2614,-452,-613,"[8, 1, 0, 6]"
-11,-328,-122,-280,"[1, 2, 4, 1]"
-672,-2146,-1074,-1114,"[3, 9, 2, 5]"
-1331,-3617,-348,-1469,"[9, 2, 3, 0]"
-189,-368,-88,-34,"[1, 2, 4, 1]"
-457,-5241,-622,-879,"[5, 5, 7, 0]"
-162,-464,-179,-627,"[8, 7, 1, 2]"
-115,-586,-143,-394,"[5, 9, 7, 1]"
-277,-1553,-479,-1391,"[5, 8, 1, 7]"
4,-8,-40,2,"[3, 4, 4, 1]"
-827,-1777,-786,-2519,"[0, 2, 6, 3]"
-306,-2989,-232,-556,"[3, 6, 3, 0]"
-820,-5167,-1611,-1600,"[4, 2, 7, 2]"
-196,-3062,-422,-407,"[8, 8, 3, 7]"
-195,-2105,-1091,-2855,"[3, 3, 6, 4]"
-399,-3577,-418,-1752,"[6, 8, 2, 0]"
-435,-845,-1648,-3011,"[7, 8, 4, 7]"
-272,-2844,-485,-2218,"[2, 5, 7, 1]"
-490,-713,-333,-1726,"[6, 9, 1, 0]"
-388,-885,-227,-458,"[0, 9, 1, 0]"
-877,-900,-387,-270,"[7, 9, 5, 1]"
-340,-1476,-454,-1163,"[0, 5, 0, 2]"
-614,-1652,-588,-538,"[8, 1, 7, 5]"
-214,-757,-18,-240,"[4, 2, 4, 3]"
-87,-3120,-139,-40,"[5, 5, 4, 3]"
-671,-954,-271,-642,"[6, 0, 0, 3]"
-347,-1475,-1640,-2366,"[2, 2, 7, 4]"
-735,-2052,-271,-2474,"[8, 4, 7, 3]"
-416,-1786,-160,-2104,"[6, 3, 2, 3]"
-909,-510,-437,-1887,"[1, 6, 2, 0]"
-536,-682,-347,-3093,"[3, 9, 7, 4]"
-527,-2302,-474,-2512,"[5, 6, 0, 2]"
-1296,-1169,-228,-346,"[5, 2, 3, 7]"
-99,-93,-212,-546,"[2, 7, 4, 0]"
-417,-2228,-535,-1011,"[6, 3, 3, 6]"
-256,-417,-133,-676,"[9, 6, 4, 0]"
-1269,-3661,-485,-711,"[7, 5, 6, 2]"
-172,-1160,-327,-3458,"[3, 6, 4, 6]"
-858,-1588,-368,-1047,"[3, 8, 3, 1]"
-330,-2621,-1241,-744,"[7, 4, 0, 5]"
-323,-884,-203,-640,"[4, 1, 5, 3]"
-569,-1078,-926,-1414,"[7, 5, 6, 2]"
-84,-473,-479,-121,"[4, 8, 3, 4]"
-400,-587,-756,-1885,"[2, 7, 0, 6]"
-25,-1931,-31,-56,"[3, 5, 4, 5]"
-509,-2103,-54,-774,"[5, 6, 3, 4]"
-94,-845,-361,-63,"[5, 1, 1, 5]"
-48,-9,-165,-8,"[5, 2, 4, 1]"
-281,-1430,-249,-1382,"[4, 6, 7, 2]"
-784,-891,-713,-1374,"[0, 6, 6, 5]"
-868,-3154,-1222,-1159,"[6, 5, 6, 1]"
-99,-2424,-404,-358,"[7, 7, 5, 2]"
-39,-1200,-155,-674,"[9, 6, 4, 3]"
-579,-1666,-534,-969,"[1, 1, 7, 5]"
-505,-1256,-1130,-2111,"[7, 9, 2, 6]"
-151,-838,-204,-42,"[5, 7, 3, 1]"
-136,-99,-639,-183,"[6, 6, 7, 5]"
-30,-709,-31,-197,"[0, 6, 4, 5]"
-89,-374,-329,-595,"[4, 8, 4, 1]"
-491,-828,-610,-566,"[5, 0, 3, 0]"
-183,-1450,-746,-1884,"[5, 1, 6, 3]"
-860,-4076,-806,-1472,"[4, 1, 6, 0]"
-661,-834,-597,-1555,"[7, 0, 7, 0]"
-303,-534,-355,-1048,"[9, 9, 1, 5]"
-813,-2746,-603,-2815,"[0, 1, 7, 0]"
-77,-709,-115,-697,"[5, 2, 1, 0]"
-646,-1643,-128,-1153,"[5, 6, 7, 4]"
-352,-1698,-517,-457,"[5, 0, 6, 3]"
-631,-377,-1033,-385,"[5, 6, 1, 3]"
-444,-671,-211,-44,"[4, 5, 3, 1]"
-144,-1481,-30,-279,"[6, 3, 4, 7]"
-988,-3003,-301,-423,"[3, 4, 7, 4]"
-211,-377,-566,-1370,"[5, 8, 4, 6]"
-395,-841,-968,-2096,"[8, 0, 7, 5]"
-135,-1949,-288,-494,"[0, 7, 7, 4]"
-580,-2007,-356,-798,"[6, 1, 7, 1]"
-814,-2325,-143,-1778,"[5, 3, 0, 4]"
-253,-1680,-159,-175,"[1, 0, 2, 3]"
-220,-1017,-290,-101,"[2, 7, 4, 3]"
-1058,-6399,-1713,-2097,"[0, 0, 7, 2]"
-718,-2574,-412,-2582,"[5, 9, 2, 4]"
-777,-2397,-1053,-1448,"[3, 6, 0, 6]"
-93,-36,-40,-44,"[5, 4, 4, 0]"
-440,-1749,-358,-517,"[0, 0, 2, 5]"
-129,-827,-100,-337,"[4, 7, 1, 5]"
-174,-1057,-444,-205,"[6, 9, 2, 0]"
-143,-2006,-344,-1083,"[0, 4, 6, 7]"
-327,-2741,-408,-677,"[8, 1, 5, 0]"
-1147,-2354,-611,-1177,"[9, 0, 7, 3]"
-100,-23,-214,-218,"[4, 6, 5, 2]"
-162,-1225,-190,-704,"[2, 8, 4, 5]"
-454,-2228,-693,-1118,"[0, 3, 6, 2]"
-588,-1272,-160,-969,"[6, 4, 7, 0]"
-681,-3337,-207,-2754,"[2, 3, 6, 1]"
-337,-358,-171,-47,"[5, 7, 6, 3]"
-51,-1548,-36,-924,"[3, 4, 4, 6]"
-99,-174,-168,-354,"[4, 7, 3, 1]"
-666,-1222,-401,-1850,"[1, 7, 0, 4]"
-106,-302,-62,-727,"[3, 1, 2, 4]"
-374,-3429,-255,-2327,"[3, 8, 2, 4]"
-132,-143,-120,-223,"[5, 0, 0, 5]"
-73,-530,-137,-368,"[4, 4, 5, 0]"
-167,-426,-386,-355,"[0, 2, 0, 7]"
-454,-655,-294,-2063,"[6, 7, 6, 4]"
-81,-2132,-87,-154,"[5, 0, 4, 2]"
-220,-600,-208,-674,"[5, 8, 4, 5]"
-39,-465,-138,-153,"[7, 0, 0, 4]"
-376,-3480,-270,-2816,"[4, 6, 2, 5]"
-48,-1367,-63,-91,"[2, 5, 1, 0]"
-113,-1930,-129,-131,"[5, 0, 2, 1]"
-557,-5662,-443,-1725,"[9, 5, 2, 7]"
-363,-1329,-460,-1592,"[3, 4, 0, 6]"
-74,-1533,-553,-731,"[9, 2, 3, 2]"
-469,-1137,-232,-547,"[1, 7, 6, 7]"
-346,-946,-918,-1179,"[2, 5, 6, 5]"
-708,-1205,-927,-2308,"[6, 7, 0, 3]"
-121,-239,-113,-480,"[8, 4, 3, 0]"
-191,-301,-291,-526,"[8, 8, 3, 5]"
6,-38,-29,3,"[0, 4, 1, 5]"
-127,-866,-335,-1137,"[3, 5, 5, 0]"
-93,-452,-327,-629,"[0, 8, 4, 3]"
-368,-929,-307,-97,"[9, 2, 5, 7]"
-407,-1172,-147,-1085,"[8, 8, 2, 4]"
-163,-1274,-63,-86,"[9, 2, 0, 2]"
-730,-1808,-549,-304,"[6, 3, 6, 4]"
-412,-432,-339,-197,"[4, 3, 5, 6]"
-314,-755,-90,-1481,"[1, 8, 2, 4]"
-164,-1056,-462,-1043,"[4, 5, 7, 2]"
-30,-1110,-232,-1260,"[3, 5, 5, 3]"
-126,-855,-114,-360,"[8, 5, 5, 0]"
-84,-79,-231,-374,"[5, 8, 7, 4]"
-1492,-1602,-159,-484,"[0, 3, 2, 3]"
-37,-664,-352,-532,"[2, 5, 5, 6]"
-806,-3203,-398,-1546,"[7, 7, 0, 7]"
-777,-1029,-306,-782,"[3, 1, 3, 1]"
-59,-561,-96,-430,"[6, 5, 5, 2]"
-531,-1806,-87,-157,"[2, 5, 3, 5]"
-264,-790,-188,-887,"[9, 4, 7, 5]"
-500,-1120,-316,-1417,"[5, 5, 7, 3]"
-567,-1810,-412,-589,"[4, 2, 6, 3]"
-198,-1026,-159,-739,"[0, 8, 5, 2]"
-211,-114,-312,-406,"[2, 7, 4, 3]"
-338,-818,-337,-1048,"[5, 1, 7, 4]"
-355,-1196,-454,-619,"[6, 1, 1, 2]"
-496,-1258,-380,-824,"[9, 8, 2, 4]"
-84,-378,-31,-71,"[5, 1, 4, 3]"
-141,-2118,-76,-408,"[3, 1, 0, 6]"
-222,-1508,-530,-361,"[9, 9, 2, 5]"
-327,-2457,-198,-553,"[9, 1, 3, 0]"
-119,-457,-397,-86,"[3, 9, 7, 0]"
-1045,-182,-418,-654,"[8, 6, 6, 5]"
-301,-1043,-187,-361,"[6, 2, 5, 0]"
-49,-260,-41,-31,"[7, 6, 3, 4]"
-190,-810,-616,-763,"[3, 0, 1, 0]"
-110,-2247,-131,-1699,"[9, 6, 7, 6]"
-804,-1576,-413,-206,"[0, 2, 1, 2]"
-167,-1019,-231,-432,"[1, 0, 4, 6]"
-406,-4996,-213,-233,"[2, 5, 2, 1]"
-430,-1416,-331,-1476,"[8, 4, 7, 2]"
-236,-200,-70,-263,"[1, 1, 4, 5]"
-587,-1394,-744,-968,"[3, 8, 0, 6]"
-91,-2355,-167,-833,"[5, 1, 5, 0]"
-234,-1062,-378,-490,"[2, 1, 2, 6]"
-147,-517,-165,-838,"[9, 8, 4, 7]"
-19,-50,7,-39,"[3, 5, 4, 2]"
-357,-52,-16,-183,"[7, 5, 3, 0]"
-570,-857,-607,-1969,"[2, 0, 7, 1]"
-130,-1007,-165,-175,"[0, 0, 3, 1]"
-176,-411,-95,-152,"[7, 2, 2, 4]"
-30,-195,-16,-61,"[6, 5, 4, 3]"
-240,-2277,-766,-1451,"[5, 9, 2, 3]"
-246,-549,-446,-179,"[5, 7, 4, 3]"
-170,-2482,-170,-466,"[4, 6, 7, 0]"
-35,-390,-92,-203,"[7, 4, 5, 1]"
-197,-707,-40,-1041,"[3, 6, 7, 5]"
-55,-921,-109,-164,"[5, 0, 0, 3]"
-434,-1554,-900,-1807,"[1, 2, 6, 1]"
-652,-2254,-297,-1262,"[8, 2, 7, 1]"
-467,-610,-137,-258,"[1, 4, 2, 4]"
-404,-196,-449,-427,"[5, 3, 0, 4]"
-69,-67,-181,-56,"[4, 0, 4, 0]"
-7,-69,-37,-20,"[2, 9, 6, 7]"
-507,-4351,-731,-1735,"[9, 8, 2, 7]"
-86,-99,-32,4,"[0, 6, 4, 2]"
-279,-1793,-997,-549,"[2, 1, 7, 4]"
-390,-2121,-308,-626,"[5, 8, 1, 7]"
-486,-870,-693,-1032,"[1, 7, 0, 7]"
-125,-138,-87,-479,"[2, 4, 5, 0]"
-185,-636,-258,-533,"[8, 9, 1, 4]"
-564,-1315,-392,-1203,"[0, 2, 6, 1]"
-17,-83,-181,-155,"[0, 0, 4, 1]"
-378,-1243,-1178,-802,"[3, 2, 5, 0]"
-73,-746,-215,-893,"[4, 3, 6, 5]"
-263,-469,-283,-176,"[9, 6, 7, 1]"
-610,-1445,-289,-1130,"[7, 1, 7, 2]"
-134,-191,-141,-186,"[3, 7, 4, 6]"
-64,-72,-112,-17,"[0, 8, 5, 7]"
-53,-97,-18,-389,"[0, 1, 0, 6]"
-397,-1853,-506,-1035,"[6, 1, 6, 4]"
-45,-330,-99,-225,"[4, 8, 5, 0]"
-219,-210,-141,-549,"[7, 8, 6, 3]"
-3,-13,-2,-25,"[1, 4, 4, 3]"
-424,-737,-388,-1449,"[9, 1, 6, 7]"
-216,-929,-147,-1520,"[2, 4, 2, 3]"
-283,-1130,-368,-234,"[8, 7, 1, 0]"
-330,-61,-20,-14,"[7, 6, 3, 4]"
-186,-245,-124,-230,"[0, 9, 5, 0]"
-144,-753,-93,-294,"[9, 3, 0, 4]"
-2,0,3,1,"[4, 6, 5, 6]"
-63,-73,-23,-287,"[0, 7, 1, 2]"
-145,-931,-196,-112,"[2, 7, 1, 7]"
-258,-1298,-350,-601,"[6, 9, 4, 6]"
-377,-1443,-209,-245,"[9, 2, 1, 4]"
-96,-1120,-32,-279,"[4, 4, 5, 0]"
-3,-268,-13,2,"[1, 7, 5, 1]"
-111,-1608,-67,-42,"[0, 7, 5, 4]"
-1084,-595,-607,-1356,"[9, 9, 0, 1]"
-206,-1855,-339,-365,"[9, 1, 6, 5]"
-428,-2971,-295,-2663,"[2, 7, 2, 1]"
-293,-230,-31,-609,"[1, 3, 5, 7]"
-365,-759,-55,-559,"[0, 4, 3, 0]"
-247,-948,-201,-666,"[7, 8, 6, 2]"
-53,-32,-51,-245,"[7, 5, 4, 3]"
-143,-1021,-145,-644,"[1, 9, 2, 0]"
-19,-500,-111,-906,"[3, 2, 3, 5]"
-264,-2485,-337,-461,"[5, 1, 5, 4]"
-377,-1419,-798,-626,"[9, 3, 7, 1]"
-675,-758,-317,-471,"[8, 3, 6, 7]"
-419,-2122,-160,-962,"[4, 4, 1, 7]"
-589,-1228,-121,-205,"[9, 2, 5, 7]"
-202,-201,6,-24,"[7, 7, 5, 6]"
-478,-1192,-197,-1980,"[3, 5, 7, 0]"
